"year","month","JRN_ecotone3","Portal","JRN_ecotone9","JRN_ecotone12","JRN_SMES_blackgrama","JRN_SMES_creosote","SEV_5pgrass","SEV_5plarrea","SEV_blugrama","SEV_goatdraw","SEV_rsgrass","SEV_rslarrea","SEV_savanna","SEV_two22","SGS"
"2004","01",0.08530106475,0.13383274,0.09089894475,0.0860696105,0.08801341375,0.09105813675,0.101490534333333,0.119885513333333,0.102211894,0.2960665115,0.0844843776666667,0.0867614086666667,0.175816562,0.157721462,NA
"2004","02",0.0686676605,0.17367411,0.076584116,0.070750208,0.0705501165,0.08026718,0.092220362,0.105355258,0.088817626,NA,0.078052303,0.080634602,NA,0.135408603,NA
"2004","03",0.08093778275,0.20221662575,0.0891132305,0.0775661965,0.08454460225,0.0864976005,0.08961800725,0.10058786675,0.091149914,0.225736769,0.08017099775,0.08035748675,0.1397782885,0.123854323,0.167561049
"2004","04",0.087800261,0.147624786666667,0.0920879256666667,0.0915535595,0.0969533295,0.104797058,0.1272384195,0.130416393,0.173636054,0.239946576,0.1108233425,0.110664932,0.159984981,0.150620543,0.189789013
"2004","05",0.11321895925,0.129178244,0.120073675666667,0.1253003415,0.11444579425,0.1292743635,0.150553249,0.15118694475,0.171779996,0.2461968735,0.1263127915,0.1243857255,0.179560491,0.162852671333333,0.335112774
"2004","06",0.11743661475,0.120915667,0.126654411666667,0.128159828,0.122493499,0.12810365025,0.133946866333333,0.137437953666667,0.138687309333333,0.242911032,0.11378483775,0.111366293,0.163857652,0.151472842,0.382699922
"2004","07",0.122321118,0.123363030333333,0.129077379,0.137085161,0.1253105475,0.11870105075,0.15131607525,0.156011726333333,0.207296127333333,0.256745295,0.109025072,0.110280491,0.1911459565,0.159161731,0.331242577
"2004","08",0.1344834005,0.285749446,0.1373983815,0.167793912,0.132606356,0.127377346,0.177735766,0.172658303,0.293122681,0.295811939,0.124863820333333,0.122057451,0.247340746,0.203610143,0.377807175
"2004","09",0.1611640615,0.216807071333333,0.144053562,0.152617219,0.1552810905,0.145285627,0.144708959666667,0.143105704666667,0.234954409666667,0.2471470785,0.119642511,0.115917484,0.200437811,0.187799765,0.2489179615
"2004","10",0.129542798,0.174511744333333,0.127936075,0.133149157,0.1269563945,0.1540685145,0.1267463065,0.132277329,0.178987951,NA,0.109239144,0.1030250465,NA,0.183762719,0.279707687
"2004","11",0.11636215925,0.1487215705,0.1122703525,0.105868821,0.11908579175,0.139223513666667,0.106881650666667,0.115644877666667,0.113006776,0.230577474,0.0961174536666667,0.0943737813333333,0.155729034,0.1707759535,0.180913789
"2004","12",0.1039962155,0.149710910666667,0.105732376,0.0943430815,0.108974812,0.127851055,0.1096818595,0.12640713,0.114125341,0.3195328195,0.101875023666667,0.0997463063333333,0.184508584,NA,0.314112651
"2005","01",0.112712184,0.191263263666667,0.114328080333333,0.093372468,0.11583222775,0.1243995,0.1150760895,0.1329721135,0.108226171,0.331464735,0.0978456685,0.0988695695,0.174528392,0.171903824,0.271678083
"2005","03",0.127735177,0.283845741,0.121060238,0.088104434,0.130044275,0.1253740105,0.103185615,0.112428418333333,0.083425656,0.215491451,0.089517546,0.0876645796666667,0.125952817,0.1384996735,0.249361315
"2005","04",0.17466723675,0.182945557,0.16765348375,0.120479204,0.17928608025,0.1724599125,0.12344682,0.134679216,0.140246198666667,0.249973662,0.106351353333333,0.106396478666667,0.167179757,0.145423603,NA
"2005","05",0.158702258,0.1498259425,0.1730918975,0.149327122,0.1646881055,0.1554957515,0.149329425333333,0.156745217,0.144748644,0.250649056,0.134756326333333,0.129890310666667,0.167297427,0.174190318,0.411374222
"2005","06",0.1596801195,0.145559678,0.1741813495,0.168914072,0.1638677895,0.15491011775,0.136064484,0.1423438545,0.1290395585,0.2456211625,0.128599330333333,0.124994517333333,0.155299133,0.158674672,0.361973554
"2005","07",0.15290382925,0.145084942333333,0.16511447475,0.1563856875,0.156894694,0.1382613325,0.12980042425,0.133184888,0.118266412333333,0.242626227,0.130997817333333,0.119018654333333,0.151524374,0.152718899,0.371299369
"2005","08",0.15153775975,0.1736678215,0.161469742,0.1500569025,0.1552408985,0.159964892,0.13611239775,0.132899832,0.12938544,0.247294855,0.122106865,0.112896328,0.168284614,0.148124916,0.3458114185
"2005","09",0.14780436925,0.2060254075,0.1498880885,0.137732565,0.16010563925,0.182540832,0.1986127605,0.1579266475,0.1891873,0.303357419,0.106937716,0.1091230375,0.244610693,NA,0.236818269
"2005","10",0.13565435125,0.155999358666667,0.14485337925,0.1299750155,0.142900157,0.1647968695,0.186775502333333,0.160640187333333,0.2132732585,0.3093362965,0.115509399333333,0.119520962,0.238595207,0.154412853,0.255249771
"2005","11",0.1149939535,0.13159176125,0.119245389,0.108739252,0.119322023,0.1440804105,0.153285619333333,0.149885726,0.1813854965,0.315611781,0.118293951666667,0.116474022666667,0.215261587,0.1610569715,0.255983991
"2005","12",0.10995719675,0.1164322615,0.11560460675,0.103264513,0.113169406,0.1425685835,0.13813949575,0.14143703825,0.135577247,0.3157377855,0.10325098025,0.10529098025,0.194951612,0.16337375,NA
"2006","01",0.104139396,0.113939789,0.108624388,0.099530375,0.1061613625,0.119898192,0.131572613,0.13036804,0.112966158,0.308874758,0.09698492,0.10064114,0.176270418,0.161727228,0.209989427
"2006","02",0.09953408525,0.1114654465,0.0997258635,0.101458053,0.09559206,0.125501784,0.121909177333333,0.119972778,0.102809031,0.2734570305,0.084840282,0.0848138125,0.1681430085,0.127794463,NA
"2006","03",0.102412572,0.105353461,0.1094938145,0.099604915,0.1051442185,0.1106267045,0.117393112666667,0.117853338666667,NA,NA,0.0879585233333333,0.085830064,0.142858786,0.12693354,0.190112452
"2006","04",0.101597271,0.1010232245,0.10937821425,0.1011604345,0.104591027,0.1071199605,0.112315747333333,0.110410891666667,0.1066900105,0.2233267215,0.0843901093333333,0.0839825146666667,0.127468217,0.124070467,0.247449021
"2006","05",0.09930005375,0.096218817,0.1107185855,0.102323471,0.101977229,0.09786181825,0.1109683385,0.10847440325,0.101000892333333,0.2055923225,0.089577339,0.0851087625,0.1207663865,0.118384711,0.355823554
"2006","06",0.1090422435,0.092706673,0.120116294,0.117553002,0.1110653925,0.1106465725,0.11244209575,0.110990315,0.099815317,0.195119801,0.093973341,0.0902356775,0.12096835,0.1152810185,0.270808137
"2006","07",0.105334737,0.119922456333333,0.1102674265,0.102498659,0.102241429,0.099292972,0.128595805,0.125749094,0.100061092,0.241054095,0.103981305,0.104358737,0.173805965,0.1243058055,0.434854221
"2006","08",0.3492673635,0.4724495785,0.316201729,0.21867284,0.333667266,0.2262229405,0.30279992,0.263791438,0.394940181,NA,0.187586774,0.2172320965,0.345101595,0.2768233415,0.409987153
"2006","09",0.368226388,0.389613297666667,0.3920455515,0.291894811,0.384397197,0.272503731,0.289533637333333,0.282725708666667,0.380672926,NA,0.202111753666667,0.218456758,NA,0.2814893755,0.380047874
"2006","10",0.28783077975,0.291752032,0.28120052775,0.2400594,0.280891508,0.231150697,0.1951339145,0.2018498855,0.2377108425,0.3074870355,0.15506084,0.152757739,0.236560739,NA,0.225018242
"2006","11",0.2045606045,0.217995505666667,0.1718364875,0.164563324,0.1819088205,0.17254400275,0.1392305765,0.153198907,0.1767736875,0.3168073465,0.13568468375,0.12291034575,0.223472946,0.195293778,0.21516088
"2006","12",0.18771646,0.162447941333333,0.163536605,0.144240452,0.1713570015,0.149165723666667,0.133022498,0.145978488,0.143108423,NA,0.115154759,0.1123518295,NA,0.174881303,NA
"2007","02",0.162052588,0.1124722525,0.1418895285,0.116307651,0.148577935,0.12442293,0.101387535,0.113346267,0.093504248,NA,0.100647276,0.087711142,0.17079293,NA,0.068338297
"2007","03",0.2318525585,0.114353897,0.181030793,0.14438426,0.2135095035,0.157311007,0.1109040605,0.120364096,0.1165521995,0.28018378,0.103441297333333,0.0977416196666667,0.206774984,0.150783369,0.164002577
"2007","04",0.229257766,0.1256785145,0.1861758825,0.1574268705,0.2198677715,0.149657833,0.12291350825,0.13476607125,0.1608418425,0.2722842065,0.111684594,0.1112213735,0.2283396585,0.158203195333333,0.318969502
"2007","05",0.2329184085,0.1304839685,0.2158938835,0.1909964805,0.236347617,0.15273404825,0.1588990655,0.169827689333333,0.1722376115,0.2730532675,0.150011720333333,0.13681765875,0.2257598435,0.1667137515,0.401301967
"2007","06",0.218715458,0.142692235333333,0.208620213,0.181171178,0.214815629,0.146107486,0.15309175025,0.1533047865,0.150185062,0.2536444845,0.1435697075,0.13555734075,0.192408381,0.152961401333333,0.3425305975
"2007","07",0.226979732,0.167756808666667,0.226442583,0.20730244,0.228115075,0.177821883,0.149719558,0.142014489,0.176968367,0.262524358,0.139733768,0.145960890666667,0.18159784,0.156321503,0.43528178
